src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.2.236,192.168.2.236,50826,6379,,,6,2022-11-28 16:10:22,35713022.0,740.3461964098137,2.548090161622279,1.1480406222693782,1.4000495393529004,41,50,3906,22534,177.0,52.0,95.26829268292683,56.15528313448643,810.0,52.0,450.68,373.55703393190174,810,52,290.54945054945057,330.70265731415464,109364.24755464318,820,1000,20,21,396811.35555555555,2975038.0,11.0,869936.3685536024,35713022.0,2975038.0,62.0,892825.55,1124051.189245778,35712639.0,2975589.0,11.0,728829.3673469388,1071849.3078907048,0,0,0,0,1,0,0,0,0,0,0,1.2195121951219512,290.54945054945057,507,512,1854204.0,558571.0,1344022.0,604371.2705839019,2742235.0,232768.0,921647.3,657621.4099714288,0.0,0.0,0.0,0.0,0.0,0.0,95.26829268292683,450.68,0,41,50,3906,22534
10.0.2.15,127.0.0.1,55612,9200,,,6,2022-11-28 16:10:22,34013670.0,657.6767517295252,1.352397433149672,1.352397433149672,0.0,46,0,22370,0,996.0,52.0,486.30434782608694,462.4960103031309,0.0,0.0,0.0,0.0,996,52,486.30434782608694,462.4960103031309,213902.55954631377,920,0,20,23,755859.3333333334,1998650.0,1812.0,886946.0386904167,34013670.0,1998650.0,1812.0,755859.3333333334,886946.0386904167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,486.30434782608694,6149,0,0.0,0.0,0.0,0.0,1902614.0,95679.0,701244.0,849506.2181742206,0.0,0.0,0.0,0.0,0.0,0.0,486.30434782608694,0.0,0,46,0,22370,0
192.168.2.236,192.168.2.236,50882,6379,,,6,2022-11-28 16:10:22,33991822.0,274.5954600491848,1.7651304481413206,0.7648898608612389,1.0002405872800817,26,34,6494,2840,772.0,52.0,249.76923076923077,317.0540244782738,114.0,52.0,83.52941176470588,26.281547199192655,772,52,155.56666666666666,225.2500363793287,50737.57888888889,520,680,20,13,576132.5762711865,5038502.0,9.0,1422382.3072902777,33991822.0,5038502.0,127.0,1359672.88,1929500.9931793932,33949167.0,5039221.0,9.0,1028762.6363636364,1776412.5960326113,0,0,0,0,1,0,0,0,0,0,0,1.3076923076923077,155.56666666666666,512,9205,3800992.0,1067291.0,2561236.0,1130409.7561329992,3812383.0,923348.0,2115028.8333333335,1088536.9486730674,0.0,0.0,158.0,4.0,0.0,2288.3626620320083,249.76923076923077,83.52941176470588,0,26,34,6494,2840
192.168.2.236,192.168.2.236,33404,6379,,,6,2022-11-28 16:10:22,35009347.0,500.35209168568616,5.141484072810613,2.399359233978286,2.7421248388323267,84,96,7713,9804,141.0,52.0,91.82142857142857,43.028274401365245,116.0,52.0,102.125,24.405109608440608,141,52,97.31666666666666,34.757489200970134,1208.0830555555556,1680,1920,20,42,195582.94413407822,999786.0,6.0,375847.47270424006,35009347.0,999786.0,81.0,421799.3614457831,458736.3101212422,35008697.0,1000372.0,6.0,368512.6,453181.46017776424,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,97.31666666666666,512,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,0.0,285.39147959627087,91.82142857142857,102.125,0,84,96,7713,9804
192.168.2.236,192.168.2.236,50800,6379,,,6,2022-11-28 16:10:22,35076292.0,576.5432674582593,5.074652702742924,2.451798496830851,2.622854205912073,86,92,10593,9630,219.0,52.0,123.17441860465117,81.2001821312634,116.0,52.0,104.67391304347827,21.79454892740293,219,52,113.61235955056179,59.30080682366926,3516.5856899381392,1720,1840,20,43,198171.14124293785,1001698.0,10.0,386985.96065062395,35076292.0,1001698.0,100.0,412662.2588235294,472587.7552167965,35075691.0,1002347.0000000001,10.0,385447.1538461539,471270.0528576348,0,0,0,0,1,0,0,0,0,0,0,1.069767441860465,113.61235955056179,512,3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,0.0,712.937169111337,123.17441860465117,104.67391304347827,0,86,92,10593,9630
192.168.2.236,192.168.2.236,51172,8077,,,6,2022-11-28 16:10:22,35648989.0,46723.62517770139,5.161436696002795,2.4124106296534804,2.749026066349315,86,98,8492,1657158,160.0,52.0,98.74418604651163,51.506645777231505,22994.0,52.0,16909.775510204083,10124.76249611148,22994,52,9052.445652173914,11178.174162921758,124951577.61661153,1720,1960,20,43,194803.21857923496,1006690.0,9.0,374340.7352138914,35648989.0,1006690.0000000001,149.0,419399.87058823527,457091.2863254235,35647132.0,1008867.0,9.0,367496.206185567,454262.9926999562,0,0,0,0,1,0,0,0,0,0,0,1.1395348837209303,9052.445652173914,512,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45918.0,4.0,0.0,100445.15416333986,98.74418604651163,16909.775510204083,0,86,98,8492,1657158
192.168.2.236,192.168.2.236,50838,6379,,,6,2022-11-28 16:10:22,32739677.0,3637.4824345395955,2.932221964193477,1.2217591517472821,1.710462812446195,40,56,114418,4672,9404.0,52.0,2860.45,4282.56375871977,114.0,52.0,83.42857142857143,27.24417181635705,9404,52,1240.5208333333333,3084.9074472177126,9516653.957899304,800,1120,20,20,344628.1789473684,2983306.0,10.0,818457.9112340986,32739677.0,2983306.0,54.0,839478.8974358974,1107553.8685080598,32737782.0,2985213.0,10.0,595232.4,1007434.9456748172,0,0,0,0,1,0,0,0,0,0,0,1.4,1240.5208333333333,512,512,1812343.0,789925.0,1301134.0,511209.0,1582562.0,98883.0,928479.8333333334,596857.3622347348,0.0,0.0,158.0,4.0,0.0,634.9295650129699,2860.45,83.42857142857143,0,40,56,114418,4672
192.168.2.236,192.168.2.236,6379,33418,,,6,2022-11-28 16:10:22,33527920.0,7263.0512122434075,4.265102040329373,3.2211959465424633,1.0439060937869096,108,35,238880,4635,9362.0,52.0,2211.8518518518517,3827.3342933257004,193.0,52.0,132.42857142857142,66.25590462712876,9362,52,1702.902097902098,3444.351917309745,11863560.130275318,2160,700,20,54,236112.11267605633,2973769.0,8.0,643872.8271248726,33527920.0,2973769.0,8.0,313345.04672897194,728427.2011143063,33484583.0,2975839.0,1126.0,984840.6764705882,1003879.9006886971,0,0,0,0,1,0,0,0,0,0,0,0.32407407407407407,1702.902097902098,1875,10229,1936005.0,685420.0,1319915.3333333333,510715.0457808042,2551051.0,49724.0,837389.4285714285,843318.6833441956,18676.0,4.0,0.0,0.0,100193.1330472103,0.0,2211.8518518518517,132.42857142857142,0,108,35,238880,4635
192.168.2.236,192.168.2.236,6379,50896,,,6,2022-11-28 16:10:22,32634487.0,337.3731598722542,2.2062549964398093,1.3482669422687723,0.857988054171037,44,28,8616,2394,487.0,52.0,195.8181818181818,199.03828694354632,162.0,52.0,85.5,45.155683078497596,487,52,152.91666666666666,167.01844126389824,27895.159722222223,880,560,20,28,459640.661971831,2959371.0,10.0,963912.2684333842,32591759.0,3001431.0,10.0,757947.8837209302,1151079.1281622045,32634405.0,2959371.0,94.0,1208681.6666666667,1252323.729953656,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,152.91666666666666,512,6149,957882.0,51494.0,406439.6,329324.65003191,2526536.0,72853.0,668276.4285714285,782589.593832983,0.0,0.0,0.0,0.0,0.0,0.0,195.8181818181818,85.5,0,44,28,8616,2394
103.107.182.83,10.0.2.10,2112,59582,,,6,2022-11-28 16:10:23,32277099.0,96.22921812149227,0.7435612475582146,0.40276234242736625,0.3407989051308484,13,11,2258,848,322.0,40.0,173.69230769230768,113.10402605592415,178.0,40.0,77.0909090909091,50.642157331353424,322,40,129.41666666666666,102.08571425794872,10421.493055555555,260,220,20,9,1403352.1304347827,9507114.0,4947.0,2577862.1040027877,32277099.0,9507114.0,23829.0,2689758.25,3059014.5892618513,32218322.0,9573751.0,76022.0,3221832.2,3125763.87161829,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,129.41666666666666,508,1021,0.0,0.0,0.0,0.0,4391493.0,372169.0,3118051.75,1609381.7968908707,0.0,0.0,0.0,0.0,0.0,0.0,173.69230769230768,77.0909090909091,0,13,11,2258,848
10.0.2.15,127.0.0.1,40976,64928,,,6,2022-11-28 16:10:24,31323589.0,3612.2297480023763,0.7661957255281315,0.7661957255281315,0.0,24,0,113148,0,27993.0,52.0,4714.5,10410.464458899036,0.0,0.0,0.0,0.0,27993,52,4714.5,10410.464458899036,108377770.25,480,0,20,12,1361895.1739130435,8835577.0,150.0,2901343.4146202696,31323589.0,8835577.0,150.0,1361895.1739130435,2901343.4146202696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,4714.5,512,0,0.0,0.0,0.0,0.0,7811469.0,36971.0,4152490.25,3637951.186560464,0.0,0.0,0.0,0.0,0.0,0.0,4714.5,0.0,0,24,0,113148,0
10.0.2.15,127.0.0.1,55624,9200,,,6,2022-11-28 16:10:24,30011121.0,139.6815533814948,0.26656784996468474,0.26656784996468474,0.0,8,0,4192,0,996.0,52.0,524.0,472.0,0.0,0.0,0.0,0.0,996,52,524.0,472.0,222784.0,160,0,20,4,4287303.0,10001155.0,1904.0,4948107.451073216,30011121.0,10001155.0,1904.0,4287303.0,4948107.451073216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,524.0,6149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0,8,0,4192,0
10.0.2.15,127.0.0.1,40672,9200,,,6,2022-11-28 16:10:24,2161.0,485886.1638130495,925.497454881999,925.497454881999,0.0,2,0,1050,0,998.0,52.0,525.0,473.0,0.0,0.0,0.0,0.0,998,52,525.0,473.0,223729.0,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,525.0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0,2,0,1050,0
10.0.2.15,127.0.0.1,50100,9200,,,6,2022-11-28 16:10:24,32029006.000000004,2007.836271909281,0.5307688911732071,0.5307688911732071,0.0,17,0,64309,0,12351.0,52.0,3782.8823529411766,5525.555302222924,0.0,0.0,0.0,0.0,12351,52,3782.8823529411766,5525.555302222924,30531761.397923872,340,0,20,11,2001812.875,8001544.0,13.0,3182710.469946781,32029006.0,8001544.000000001,13.0,2001812.875,3182710.469946781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,3782.8823529411766,6149,0,0.0,0.0,0.0,0.0,8001184.0,2075521.0,4345993.0,2609783.5835068775,0.0,0.0,0.0,0.0,0.0,0.0,3782.8823529411766,0.0,0,17,0,64309,0
127.0.0.1,10.0.2.15,9200,37514,,,6,2022-11-28 16:10:24,379.0,242744.06332453826,5277.0448548812665,2638.5224274406332,2638.5224274406332,1,1,52,40,52.0,52.0,52.0,0.0,40.0,40.0,40.0,0.0,52,40,46.0,6.0,36.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,46.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,0,1,1,52,40
10.0.2.15,127.0.0.1,39326,9200,,,6,2022-11-28 16:10:24,0.0,0,0,0,0,1,0,52,0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52,52,52.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,52.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,1,0,52,0
192.168.2.236,192.168.2.236,50840,6379,,,6,2022-11-28 16:10:24,30974142.0,625.4249108821158,3.5190643860288366,1.5173947352601405,2.001669650768696,47,62,12892,6480,873.0,52.0,274.29787234042556,307.1488595296533,142.0,52.0,104.51612903225806,31.254285866351335,873,52,177.72477064220183,219.78287331992885,48304.5114047639,940,1240,20,27,286797.6111111111,4963382.0,9.0,1007716.7409870273,30974142.0,4963382.0,46.0,673350.9130434783,1457956.7841100332,30931524.0,5007255.0,9.0,507074.1639344262,1309979.65140233,0,0,0,0,1,0,0,0,0,0,0,1.3191489361702127,177.72477064220183,512,512,0.0,0.0,0.0,0.0,4100468.0,80597.0,1681326.3333333333,1740151.291253021,0.0,0.0,162.0,4.0,0.0,2752.854812398042,274.29787234042556,104.51612903225806,0,47,62,12892,6480
192.168.2.236,192.168.2.236,6379,50910,,,6,2022-11-28 16:10:25,31284425.0,499.3219469432473,3.068619608639123,1.8539576802194704,1.214661928419653,58,38,12466,3155,487.0,52.0,214.93103448275863,176.64027951519358,139.0,52.0,83.02631578947368,33.877866429204396,487,52,162.71875,153.18716106483652,23466.306315104168,1160,760,20,42,329309.7368421053,4215539.0,10.0,1000988.7756031634,31242504.0,4258278.0,10.0,548114.1052631579,1259676.5598155865,31284333.0,4215633.0,120.0,845522.5135135135,1464612.2480989243,0,0,0,0,1,0,0,0,0,0,0,0.6551724137931034,162.71875,512,6149,59028.0,8815.0,33921.5,25106.5,2837829.0,48982.0,856676.4,1070494.3970828806,0.0,0.0,0.0,0.0,0.0,0.0,214.93103448275863,83.02631578947368,0,58,38,12466,3155
192.168.2.236,192.168.2.236,33440,6379,,,6,2022-11-28 16:10:25,31171946.0,403.79256399327784,3.625054399876094,1.636086499059122,1.9889679008169718,51,62,5841,6746,252.0,52.0,114.52941176470588,74.67034819561229,137.0,52.0,108.80645161290323,32.80481805175802,252,52,111.38938053097345,55.812333085036144,3115.01652439502,1020,1240,20,27,278320.9464285714,3877999.0,8.0,852713.4940349861,31171946.0,3877999.0,48.0,623438.92,1189337.7669884674,31171649.0,3878347.0,8.0,511010.6393442623,1108921.4035899343,0,0,0,0,1,0,0,0,0,0,0,1.2156862745098038,111.38938053097345,571,3506,2839840.0,2088252.0000000002,2559072.6,304266.8854657699,2839260.0,1074877.0,2379162.8571428573,595141.0199287534,0.0,0.0,199.0,4.0,0.0,1659.0522559775902,114.52941176470588,108.80645161290323,0,51,62,5841,6746
