"dst_port","pkt_len_max","tot_bwd_pkts","fwd_seg_size_avg","totlen_bwd_pkts","fwd_seg_size_min","flow_iat_mean","fwd_act_data_pkts","active_max","pkt_len_mean","subflow_fwd_pkts","subflow_fwd_byts","active_min","bwd_blk_rate_avg","bwd_pkt_len_min","pkt_size_avg","fwd_iat_std","bwd_pkts_b_avg","flow_iat_max","psh_flag_cnt","bwd_pkt_len_max","idle_max","bwd_iat_max","cwe_flag_count","fwd_pkt_len_min","flow_byts_s","fwd_pkt_len_max","bwd_byts_b_avg","fwd_iat_min","idle_mean","ack_flag_cnt","fwd_blk_rate_avg","tot_fwd_pkts","protocol","fwd_iat_mean","bwd_psh_flags","fwd_iat_max","init_bwd_win_byts","fwd_pkt_len_std","down_up_ratio","fwd_pkts_s","fwd_urg_flags","subflow_bwd_pkts","bwd_urg_flags","bwd_pkt_len_mean","idle_std","fwd_pkt_len_mean","ece_flag_cnt","init_fwd_win_byts","urg_flag_cnt","fwd_byts_b_avg","syn_flag_cnt","bwd_pkts_s","bwd_iat_tot","pkt_len_std","active_std","pkt_len_min","flow_duration","fwd_psh_flags","fin_flag_cnt","bwd_iat_std","fwd_pkts_b_avg","fwd_header_len","flow_iat_min","rst_flag_cnt","subflow_bwd_byts","src_port","pkt_len_var","bwd_header_len","idle_min","bwd_seg_size_avg","bwd_pkt_len_std","flow_pkts_s","fwd_iat_tot","totlen_fwd_pkts","bwd_iat_mean","bwd_iat_min","active_mean","flow_iat_std"
0.0008087281605249104,0.00006198883056640625,0,0.00006198883056640625,0,0.00000762939453125,0,9.5367431640625e-7,0,0.00006198883056640625,9.5367431640625e-7,0.00006198883056640625,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0.00006198883056640625,0,0,0,0,0,9.5367431640625e-7,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0.00392156862745098,0,0,0.00000762939453125,0,0,0,0.5664454108491646,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0
0.0008087281605249104,0.00006198883056640625,0.0000019073486328125,0.00006198883056640625,0.0000762939453125,0.00000762939453125,0.0002536773681640625,9.5367431640625e-7,0,0.000046094258626302086,9.5367431640625e-7,0.00006198883056640625,0,0,0.00003814697265625,0.000046094258626302086,0,0,0.00039005279541015625,0,0.00003814697265625,0,0,0,0.00006198883056640625,0.25993002984756813,0.00006198883056640625,0,0,0,0,0,9.5367431640625e-7,0.17,0,0,0,0,0,1,0.0017926208955004698,0,0.0000019073486328125,0,0.00003814697265625,0,0.00006198883056640625,0,0,0,0,0,0.0035852417910009395,0,0.000011239159602905076,0,0.00003814697265625,0.0001477777777777778,0,0.00392156862745098,0,0,0.00000762939453125,0.00011730194091796875,0,0.0000762939453125,0.646295872434577,0.00013245476616753472,0.0000152587890625,0,0.00003814697265625,0,0.005377862686501409,0,0.00006198883056640625,0,0,0,0.00013637542724609375
0.0008087281605249104,0.00006198883056640625,0,0.00006198883056640625,0,0.00000762939453125,0,9.5367431640625e-7,0,0.00006198883056640625,9.5367431640625e-7,0.00006198883056640625,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0.00006198883056640625,0,0,0,0,0,9.5367431640625e-7,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0.00392156862745098,0,0,0.00000762939453125,0,0,0,0.646295872434577,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0
0.00038147554741741054,0.000057220458984375,0.0000019073486328125,0.000057220458984375,0.0000762939453125,0.000019073486328125,0.00006516774495442708,0,0,0.0000476837158203125,0.0000019073486328125,0.00011444091796875,0,0,0.00003814697265625,0.0000476837158203125,0,0,0.0000934600830078125,0,0.00003814697265625,0,0,0,0.000057220458984375,0.9304139672256098,0.000057220458984375,0,0,0,0,0,0.0000019073486328125,0.06,0,0,0,0,0,1,0.009304139672256097,0,0.0000019073486328125,0,0.00003814697265625,0,0.000057220458984375,0,0.062460899353027344,0,0,0,0.009304139672256097,0,0.0000095367431640625,0,0.00003814697265625,0.000056944444444444445,0,0.00392156862745098,0,0,0.00003814697265625,0.00005054473876953125,0,0.0000762939453125,0.8433661402304112,0.000095367431640625,0.00003814697265625,0,0.00003814697265625,0,0.018608279344512195,0,0.00011444091796875,0,0,0,0.000020009492215291615
0.0008087281605249104,0.00006198883056640625,0.0000019073486328125,0.00006198883056640625,0.0000762939453125,0.00000762939453125,0.0002655982971191406,9.5367431640625e-7,0,0.000046094258626302086,9.5367431640625e-7,0.00006198883056640625,0,0,0.00003814697265625,0.000046094258626302086,0,0,0.00042438507080078125,0,0.00003814697265625,0,0,0,0.00006198883056640625,0.2482635114522554,0.00006198883056640625,0,0,0,0,0,9.5367431640625e-7,0.17,0,0,0,0,0,1,0.001712162147946589,0,0.0000019073486328125,0,0.00003814697265625,0,0.00006198883056640625,0,0,0,0,0,0.003424324295893178,0,0.000011239159602905076,0,0.00003814697265625,0.00015472222222222222,0,0.00392156862745098,0,0,0.00000762939453125,0.0001068115234375,0,0.0000762939453125,0.8481879911497673,0.00013245476616753472,0.0000152587890625,0,0.00003814697265625,0,0.005136486443839767,0,0.00006198883056640625,0,0,0,0.00015878677368164062
0.0008087281605249104,0.00006198883056640625,0,0.00006198883056640625,0,0.00000762939453125,0,9.5367431640625e-7,0,0.00006198883056640625,9.5367431640625e-7,0.00006198883056640625,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0.00006198883056640625,0,0,0,0,0,9.5367431640625e-7,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0.00392156862745098,0,0,0.00000762939453125,0,0,0,0.8481879911497673,0,0,0,0,0,0,0,0.00006198883056640625,0,0,0,0
0.00038147554741741054,0.000057220458984375,0.0000019073486328125,0.000057220458984375,0.0000762939453125,0.000019073486328125,0.00006262461344401042,0,0,0.0000476837158203125,0.0000019073486328125,0.00011444091796875,0,0,0.00003814697265625,0.0000476837158203125,0,0,0.00008869171142578125,0,0.00003814697265625,0,0,0,0.000057220458984375,0.9681972755393401,0.000057220458984375,0,0,0,0,0,0.0000019073486328125,0.06,0,0,0,0,0,1,0.009681972755393401,0,0.0000019073486328125,0,0.00003814697265625,0,0.000057220458984375,0,0.062460899353027344,0,0,0,0.009681972755393401,0,0.0000095367431640625,0,0.00003814697265625,0.00005472222222222222,0,0.00392156862745098,0,0,0.00003814697265625,0.00004863739013671875,0,0.0000762939453125,0.8435187304493782,0.000095367431640625,0.00003814697265625,0,0.00003814697265625,0,0.019363945510786802,0,0.00011444091796875,0,0,0,0.000018448661967655065
0.0012207217517357137,0.000041961669921875,9.5367431640625e-7,0.0000400543212890625,0.000041961669921875,0.000019073486328125,0.12162923812866211,0,0,0.000040690104166666664,0.0000019073486328125,0.000080108642578125,0,0,0.000041961669921875,0.000040690104166666664,0,0,0.24306297302246094,0,0.000041961669921875,0,0,0,0.00003814697265625,0.00047856635303342155,0.000041961669921875,0,0,0,0,0,0.0000019073486328125,0.06,0,0,0,0.0612640380859375,0.0000019073486328125,0.5,0.000007477599266147212,0,9.5367431640625e-7,0,0.000041961669921875,0,0.0000400543212890625,0,0.062499046325683594,0,0,0,0.000003738799633073606,0,0.000001798265536464812,0,0.00003814697265625,0.07085416666666666,0,0.00392156862745098,0,0,0.00003814697265625,0.00019550323486328125,0,0.000041961669921875,0.66498817425803,0.0000033908420138888887,0.000019073486328125,0,0.000041961669921875,0,0.000011216398899220818,0,0.000080108642578125,0,0,0,0.12143373489379883
0.14038300144960708,0.0007028579711914062,0.00000762939453125,0.0003342628479003906,0.0024738311767578125,0.000019073486328125,1,0.000003814697265625,0,0.0003217458724975586,0.00000762939453125,0.002674102783203125,0,0,0.00028705596923828125,0.0003217458724975586,1,0,1,0,0.000316619873046875,0,1,0,0.000049591064453125,0.00017166494827096325,0.0007028579711914062,0,0.000782012939453125,0,0,0,0.00000762939453125,0.06,1,0,1,0.00048828125,0.00030265940386322253,1,2.5441266879727786e-7,0,0.00000762939453125,0,0.00030922889709472656,0,0.0003342628479003906,0,0.00048828125,0,0,0,2.5441266879727786e-7,1,0.00021456927048145447,0,0.000049591064453125,1,0,0.00392156862745098,1,0,0.000152587890625,0.00003147125244140625,0,0.0024738311767578125,0.8625925078202488,0.04827640950679779,0.000152587890625,0,0.00030922889709472656,0.000012801545866640853,5.088253375945557e-7,1,0.002674102783203125,1,0.00003147125244140625,0,1
0.14038300144960708,0.0009517669677734375,0.0000019073486328125,0.0005006790161132812,0.000682830810546875,0.000019073486328125,0.0006898244222005209,9.5367431640625e-7,0,0.0004210472106933594,0.0000019073486328125,0.0010013580322265625,0,0,0.0003414154052734375,0.0004210472106933594,0,0,0.0018987655639648438,0,0.0003414154052734375,0,0,0,0.000049591064453125,0.7761238906790034,0.0009517669677734375,0,0,0,0,0,0.0000019073486328125,0.06,0,0,0,0.00048828125,0.00045108795166015625,1,0.0008789625036002304,0,0.0000019073486328125,0,0.0003414154052734375,0,0.0005006790161132812,0,0.0013828277587890625,0,0,0,0.0008789625036002304,0,0.00032875734896867936,0,0.000049591064453125,0.0006027777777777778,0,0.00392156862745098,0,0,0.00003814697265625,0.0000629425048828125,0,0.000682830810546875,0.6206149385824369,0.11333155632019043,0.00003814697265625,0,0.0003414154052734375,0,0.0017579250072004607,0,0.0010013580322265625,0,0,0,0.0008550463073763402
0.14038300144960708,0.00095367431640625,0.0000057220458984375,0.00027751922607421875,0.0009784698486328125,0.000019073486328125,0.005746629503038194,9.5367431640625e-7,0,0.00020885467529296875,0.000003814697265625,0.001110076904296875,0,0,0.000049591064453125,0.00020885467529296875,0.02173192658374011,0,0.047934532165527344,0,0.00038242340087890625,0,0.04883861541748047,0,0.000049591064453125,0.038511335612363314,0.00095367431640625,0,0.000553131103515625,0,0,0,0.000003814697265625,0.06,0.017239888509114582,0,0.047934532165527344,0.00048828125,0.00039039074870031356,1,0.00007034033901801519,0,0.0000057220458984375,0,0.00016307830810546875,0,0.00027751922607421875,0,0.062460899353027344,0,0,0,0.00010551050852702279,0.051209449768066406,0.0002802582559727215,0,0.000049591064453125,0.015064444444444445,0,0.00392156862745098,0.019308131573173112,0,0.0000762939453125,0.0000400543212890625,0,0.0009784698486328125,0.6000762951094835,0.08236007690429688,0.00011444091796875,0,0.00016307830810546875,0.00015513167355093177,0.00017585084754503797,0.05171966552734375,0.001110076904296875,0.010241889953613281,0.0000400543212890625,0,0.014924606232503778
0.0477454795147631,0.001430511474609375,0.0000057220458984375,0.0000716845194498698,0.003509521484375,0.000019073486328125,0.027490615844726562,9.5367431640625e-7,0,0.00032830238342285156,0.0000057220458984375,0.00043010711669921875,0,0,0.00003814697265625,0.00032830238342285156,0.11527309248801568,0,0.2896451950073242,0,0.001430511474609375,0,0.2896451950073242,0,0.00003814697265625,0.012424479797513037,0.00022792816162109375,0,0.00025177001953125,0,0,0,0.0000057220458984375,0.06,0.060479354858398435,0,0.29097938537597656,0.00047779083251953125,0.00006999912458066839,1,0.00001804572229123172,0,0.0000057220458984375,0,0.0005849202473958334,0,0.0000716845194498698,0,0.0612640380859375,0,0,0,0.00001804572229123172,0.296417236328125,0.000511375802672724,0,0.00003814697265625,0.08807944444444445,0,0.00392156862745098,0.11519954702290312,0,0.00011444091796875,0.00011539459228515625,0,0.003509521484375,0.9645532921339742,0.27420808871587116,0.00011444091796875,0,0.0005849202473958334,0.0006216149044675282,0.00003609144458246344,0.3023967742919922,0.00043010711669921875,0.059283447265625,0.00011539459228515625,0,0.0829220176222879
0.6300755321583886,0.000919342041015625,0,0.000138092041015625,0,0.00000762939453125,1,0.000019073486328125,0,0.000138092041015625,0.000019073486328125,0.0027618408203125,0,0,0,0.000138092041015625,0.44507984615605006,0,1,0,0,0.35991416666666665,0,0,0.000049591064453125,0.00013647349268705505,0.000919342041015625,0,0.0000152587890625,0.21337625,0,0,0.000019073486328125,0.17,1,0,1,0,0.0002132193975224923,0,9.424964964575625e-7,0,0,0,0,0.14653791666666666,0.000138092041015625,0,0,0,0,0,0,0,0.0002132193975224923,0,0.000049591064453125,1,0,0.00392156862745098,0,0,0.000152587890625,0.0000152587890625,0,0,0.6300755321583886,0.04767089843750001,0,0.06683833333333333,0,0,9.424964964575625e-7,1,0.0027618408203125,0,0,0,0.44507984615605006
0.6300755321583886,0.000919342041015625,0,0.000138092041015625,0,0.00000762939453125,1,0.000019073486328125,0,0.000138092041015625,0.000019073486328125,0.0027618408203125,0,0,0,0.000138092041015625,0.44508910281481473,0,1,0,0,0.3598997222222222,0,0,0.000049591064453125,0.00013647387033506218,0.000919342041015625,0,0.00000476837158203125,0.2133725,0,0,0.000019073486328125,0.17,1,0,1,0,0.0002132193975224923,0,9.4249910452391e-7,0,0,0,0,0.14652722222222223,0.000138092041015625,0,0,0,0,0,0,0,0.0002132193975224923,0,0.000049591064453125,1,0,0.00392156862745098,0,0,0.000152587890625,0.00000476837158203125,0,0,0.6300755321583886,0.04767089843750001,0,0.06684527777777778,0,0,9.4249910452391e-7,1,0.0027618408203125,0,0,0,0.44508910281481473
0.03390554665445945,0.001079559326171875,0.000011444091796875,0.00009979520525251116,0.0020608901977539062,0.000019073486328125,0.07453464508056641,0.00000667572021484375,0,0.00013300088735727163,0.0000133514404296875,0.0013971328735351562,0,0,0.000049591064453125,0.00013300088735727163,0.08413790430947855,0,0.2270193099975586,0,0.001079559326171875,0,0.3768281936645508,0,0.000049591064453125,0.0017698227636632235,0.000469207763671875,0,0.000026702880859375,0,0,0,0.0000133514404296875,0.06,0.14333585592416617,0,0.23763179779052734,0.00048351287841796875,0.00010609729003588638,0.8571428571428571,0.000006833292523796229,0,0.000011444091796875,0,0.00017174084981282553,0,0.00009979520525251116,0,0.0278472900390625,0,0,0,0.000005857107877539625,1,0.0002103640178464894,0,0.000049591064453125,0.5427447222222223,0,0.00392156862745098,0.10681779928739447,0,0.00026702880859375,0.000026702880859375,0,0.0020608901977539062,0.7627679865720607,0.04640265470425758,0.0002288818359375,0,0.00017174084981282553,0.0002827748768818814,0.000012690400401335855,1,0.0013971328735351562,0.15353575619784268,0.00011157989501953125,0,0.08357800832912149
0.0477454795147631,0.001430511474609375,0.0000057220458984375,0.00008455912272135417,0.0034437179565429688,0.000019073486328125,0.0561196587302468,0.0000019073486328125,0,0.0003292560577392578,0.0000057220458984375,0.000507354736328125,0,0,0.00003814697265625,0.0003292560577392578,0.24593333239404452,0,0.6144466400146484,0,0.001430511474609375,0,0.6144466400146484,0,0.00003814697265625,0.006103899862770748,0.00029850006103515625,0,0.0002536773681640625,0,0,0,0.0000057220458984375,0.06,0.12346324920654297,0,0.6153297424316406,0.00047779083251953125,0.00009577294073648207,1,0.000008839826014150252,0,0.0000057220458984375,0,0.0005739529927571615,0,0.00008455912272135417,0,0.0612640380859375,0,0,0,0.000008839826014150252,0.6169166564941406,0.0005085758529419243,0,0.00003814697265625,0.1798063888888889,0,0.00392156862745098,0.24553217243395561,0,0.00011444091796875,0.0000286102294921875,0,0.0034437179565429688,0.9645838101777676,0.27121355136235553,0.00011444091796875,0,0.0005739529927571615,0.0006231959244086771,0.000017679652028300504,0.6173162460327148,0.000507354736328125,0.12338333129882813,0.0000286102294921875,0,0.1765585948449143
0.047730220492866404,0.001430511474609375,0.0000152587890625,0.00008455912272135417,0.01837635040283203,0.000019073486328125,0.00026648385184151787,0.0000019073486328125,0,0.0008583502335981889,0.0000057220458984375,0.000507354736328125,0,1,0.00003814697265625,0.0008583502335981889,0.001709049789845698,0.0000095367431640625,0.003688812255859375,0,0.001430511474609375,0,0.0038385391235351562,0,0.00003814697265625,1,0.00029850006103515625,0.013750076293945312,0.0000362396240234375,0,0,0,0.0000057220458984375,0.06,0.001119232177734375,0,0.004528999328613281,0,0.00009577294073648207,1,0.0009751271128898262,0,0.0000152587890625,0,0.001148521900177002,0,0.00008455912272135417,0,0.0612640380859375,0,0,0,0.002600338967706203,0.005397796630859375,0.0006594307291090302,0,0.00003814697265625,0.00163,0,0.00392156862745098,0.0009474135995539119,0,0.00011444091796875,0.00001621246337890625,0,0.01837635040283203,0.9645990691996643,0.4559721060035642,0.00030517578125,0,0.001148521900177002,0.0005345518642279922,0.0035754660805960292,0.005596160888671875,0.000507354736328125,0.0003598531087239583,0.00001621246337890625,0,0.000774251353183426
